tier,leagueId,queue,name,entries,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'l7Vr8TQY-aC_P4_7MV3T88wcHfMzts8SEkCMz66rbMKGFCw', 'summonerName': '디알엑스 파테', 'leaguePoints': 1241, 'rank': 'I', 'wins': 218, 'losses': 159, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",l7Vr8TQY-aC_P4_7MV3T88wcHfMzts8SEkCMz66rbMKGFCw,디알엑스 파테,1241,I,218,159,True,False,False,False,vnRVRUKbYPtaStKEzSnLMbIRev0soh-IXUyZ2BJFJMGT-rxVKZUXZejfjQQARxPWRuV_8Rdv-IP3Iw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'PlmU_vEKjrMbZpRJqvqAkTDNjgArlG7-JP5cQiscLPEHzv0', 'summonerName': '조고마한 달기', 'leaguePoints': 952, 'rank': 'I', 'wins': 113, 'losses': 61, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",PlmU_vEKjrMbZpRJqvqAkTDNjgArlG7-JP5cQiscLPEHzv0,조고마한 달기,952,I,113,61,False,False,True,False,95Cx2WvYeAY8jWSAR3gl10ws1LzuP8R_7HqvUeLdvQq-j3rnhGy1mWkMHZJMSZe-ErJvRmykBvbsSQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Fi4Ertxd6Nw9tcKp5Ah6kI3tLpmyMSqHPgB7xuk1uSEBpgOMg3fB-X8NdA', 'summonerName': 'qwexczxda', 'leaguePoints': 979, 'rank': 'I', 'wins': 310, 'losses': 235, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",Fi4Ertxd6Nw9tcKp5Ah6kI3tLpmyMSqHPgB7xuk1uSEBpgOMg3fB-X8NdA,qwexczxda,979,I,310,235,False,False,True,True,o6zwcVnYxK4LblW3qCmOT8y9n06yqLd1cqF5YudLCVX3k-BPGQLAbqcCs7spdM_ACYiYjLYjbLLOdg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '-WtMoo_z3mKno-poFigLUTIvvScCtzmpluVGZB2r3OQgXLhS', 'summonerName': '김천좋아', 'leaguePoints': 1155, 'rank': 'I', 'wins': 254, 'losses': 205, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",-WtMoo_z3mKno-poFigLUTIvvScCtzmpluVGZB2r3OQgXLhS,김천좋아,1155,I,254,205,True,False,False,False,9K4CABMQbVNOBvATTEaVRryZmJo62CxHD98zO1z93vW5q33hYi67SThy7RjZUHKTjLFvkAkoFYCIFA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '9jYacCCnzlkM9U2peRSyG9fydkuay4SmyOTmoig9GIXlQ99qHM9T6z89Zw', 'summonerName': '의진정', 'leaguePoints': 868, 'rank': 'I', 'wins': 155, 'losses': 106, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",9jYacCCnzlkM9U2peRSyG9fydkuay4SmyOTmoig9GIXlQ99qHM9T6z89Zw,의진정,868,I,155,106,False,False,True,False,wjOPI61jr7x5Jwrc8infEh_E-dESlNhdq89JP8CcqUw2ZXx2CA6kZDOWXHAfzYJie6lFiF5SVpyQ2A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'xdgHYVQIpgI8MDOvfBjnyvfWYEW-RTqi4dSCUlVhjitdKD8', 'summonerName': '꿀잼사과잼', 'leaguePoints': 872, 'rank': 'I', 'wins': 229, 'losses': 194, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",xdgHYVQIpgI8MDOvfBjnyvfWYEW-RTqi4dSCUlVhjitdKD8,꿀잼사과잼,872,I,229,194,False,False,True,True,bezVyzJlHBsYlvvyxsuX-oODlrjBfYSBpD_Vvfq-8Bue136sgXYVRtdKDoYJnmx9T-Wn9u9EhXi66A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'EB6OlpIc-oDnmQPGCI_apaWogCVKXTW0kMI-SsDTPIL7MHCzQ9PsbOn2xA', 'summonerName': 'ToJ1', 'leaguePoints': 888, 'rank': 'I', 'wins': 296, 'losses': 249, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",EB6OlpIc-oDnmQPGCI_apaWogCVKXTW0kMI-SsDTPIL7MHCzQ9PsbOn2xA,ToJ1,888,I,296,249,False,False,True,False,cRAbf7BZrcFolQlA8wIN3xO4Cc5qMFryS4-06oT_tuyaVADagNVfofOwBDGP360YnaZZpJ0k7GKCCw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'dlhKaFguO7UyBnvPuVv4gkdvgt9xKoNW67XFps3xf1s69lo', 'summonerName': 'baybayya', 'leaguePoints': 848, 'rank': 'I', 'wins': 155, 'losses': 111, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",dlhKaFguO7UyBnvPuVv4gkdvgt9xKoNW67XFps3xf1s69lo,baybayya,848,I,155,111,False,False,True,False,y_vYZltFyY8LhQQ2H3KpAmMb7nRKZgrgkeYJwOb4pnuHN2zoADDKQa7xAZNCsEsF7HMhfT6AUZgTEw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'yMwn9d3Zl4aCZ1j_gnDEb2BUOz_VEw_YZgwgwomyBf6_ROk', 'summonerName': 'nalamango', 'leaguePoints': 1164, 'rank': 'I', 'wins': 252, 'losses': 200, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",yMwn9d3Zl4aCZ1j_gnDEb2BUOz_VEw_YZgwgwomyBf6_ROk,nalamango,1164,I,252,200,True,False,False,False,9dJ9ltzqIVkFYoY8O8LAlariGEn0LQ1x_kUFKODZXPvJHqzNZHjK2n5JW-WZQvZiOVqbyj-NKuhHRQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '_l-0x3foi0IP00PYOSFUQIcZ4cpi97ihS2ordgel_3KD4xw', 'summonerName': '자그마한 나의 꿈', 'leaguePoints': 1137, 'rank': 'I', 'wins': 206, 'losses': 159, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",_l-0x3foi0IP00PYOSFUQIcZ4cpi97ihS2ordgel_3KD4xw,자그마한 나의 꿈,1137,I,206,159,True,False,False,True,LH-lGhN8ixYmDThETsIE1NNFWGXXknKOocA2DvpvN2Pu5fBFOWLNE_kNx5Jj3ypdIGqMHZf0O1eT1w
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'sRgjSCDTy_CiRp2-jY-CzSne5OtVKDbs2VoZJpeFWq6nTl1DZTVsdqQiBQ', 'summonerName': '용병457', 'leaguePoints': 1078, 'rank': 'I', 'wins': 335, 'losses': 291, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",sRgjSCDTy_CiRp2-jY-CzSne5OtVKDbs2VoZJpeFWq6nTl1DZTVsdqQiBQ,용병457,1078,I,335,291,False,False,True,False,K6otEjIv1CPpglbnxyUmMrx0Kesw7p3vHXxwBbNRyXnjvHC3b7hqb0jM9X17C2fREaOtKjlGwkridw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'CIYpfz2IWWbfH0TG_FUSmagYvhn828n08WM1DxxL-ldmX3c', 'summonerName': 'CARFE3', 'leaguePoints': 879, 'rank': 'I', 'wins': 157, 'losses': 116, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",CIYpfz2IWWbfH0TG_FUSmagYvhn828n08WM1DxxL-ldmX3c,CARFE3,879,I,157,116,False,False,True,False,H5tj90OlCnV2EcuhGMnP-86rNpIN3wymJiktDwMcq4d_jmMoFMb88q4HLwm0QNF3txerOH5F2hPW9A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '1on0KwVk-d-8VOOGzkpebDqnyBIC42RMYCN6r8LaNSkYHMHeI6sUSdQscw', 'summonerName': 'FA Samver', 'leaguePoints': 1114, 'rank': 'I', 'wins': 286, 'losses': 237, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",1on0KwVk-d-8VOOGzkpebDqnyBIC42RMYCN6r8LaNSkYHMHeI6sUSdQscw,FA Samver,1114,I,286,237,False,False,False,False,F0VIJssduw8nQU225WmqoNB-2ZEd7ydq1xZuescxkjw2tz-ZARD3CEI6ON5WWyodzRrENFpyNMMbqA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'rz2Gw8wuPtE-_qllcZZLjGJbznv6CpVneSD6BRZ_wQhLYTTdWK3dw2A-lg', 'summonerName': '', 'leaguePoints': 1029, 'rank': 'I', 'wins': 141, 'losses': 73, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",rz2Gw8wuPtE-_qllcZZLjGJbznv6CpVneSD6BRZ_wQhLYTTdWK3dw2A-lg,,1029,I,141,73,False,False,False,False,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'FhIuKbp5PikBRszBqo9_tigzT0Dj8A8_gYBJv6cOhh7yZncDQRjA2zsdvA', 'summonerName': '스킨구걸러', 'leaguePoints': 1084, 'rank': 'I', 'wins': 179, 'losses': 136, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",FhIuKbp5PikBRszBqo9_tigzT0Dj8A8_gYBJv6cOhh7yZncDQRjA2zsdvA,스킨구걸러,1084,I,179,136,False,False,False,False,zll6V-3x-4RIu3b0leBYmqFMOf8RrQhXlfZswtEwFkcrtCPf2VOsq-qIMJL8J3B1uodE-p_83paXlQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '6n0ma9gfho2_qRhoGzQX1Jur_vSIFvXZd-BfKPOYkit76hI', 'summonerName': 'Burdol2', 'leaguePoints': 912, 'rank': 'I', 'wins': 145, 'losses': 107, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",6n0ma9gfho2_qRhoGzQX1Jur_vSIFvXZd-BfKPOYkit76hI,Burdol2,912,I,145,107,False,False,False,False,H0703UA9PyUqMlRAyP-FoCzZr8GDqyLnUjMN5yz2sq-VQDUzlZI45Ht3dSG425oP0mXdAT8zXijnyg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'gGm_XuRujxmV9BimvF51vw06PAvaJjaKFZU0pLaYkTzhAbjrXVSxhJ3eqQ', 'summonerName': '박현빈04', 'leaguePoints': 953, 'rank': 'I', 'wins': 162, 'losses': 111, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gGm_XuRujxmV9BimvF51vw06PAvaJjaKFZU0pLaYkTzhAbjrXVSxhJ3eqQ,박현빈04,953,I,162,111,False,False,False,False,T4jVDVJqjzBMrl3BFRENiyi1AvQIZ6QW3ZOXGlg49iYvX2liAJo9YNrcx0mzkcMNGLDLM1Mr33uUpw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'hRATng7KCH06v9dl2wDta8YWqjjGo0_3L3swW8esmcxLWXp_1UI5-lfN9w', 'summonerName': 'Lotsoo', 'leaguePoints': 976, 'rank': 'I', 'wins': 234, 'losses': 192, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",hRATng7KCH06v9dl2wDta8YWqjjGo0_3L3swW8esmcxLWXp_1UI5-lfN9w,Lotsoo,976,I,234,192,True,False,False,False,kDOAuQlw4y9cH-DFU-j1qrf-qjNLtpaGxMEgcdvNglVHMRFo_EV9i7tNhbyOu1PJHzLJiTm789qSLg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'ONCl0S5eO2ty5pWKWMBRiAw4xXxLjWq6KhGda7s1DCVqdpA', 'summonerName': 'sad and bad', 'leaguePoints': 1125, 'rank': 'I', 'wins': 123, 'losses': 70, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ONCl0S5eO2ty5pWKWMBRiAw4xXxLjWq6KhGda7s1DCVqdpA,sad and bad,1125,I,123,70,False,False,False,False,SPsT-8yYW7k5JQftf5ZtqGJYXdsKNVZ34QkmmikMG4ZGkEcB8oRmDYesljs4m9Ln4Qg8YMTG8yz9qA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'VHjc6WgLlY6_avemVvuUFWyWW1Fwk9_Ck_Sl-tlLfAARMKg', 'summonerName': 'Gen G Slayer', 'leaguePoints': 1116, 'rank': 'I', 'wins': 233, 'losses': 184, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",VHjc6WgLlY6_avemVvuUFWyWW1Fwk9_Ck_Sl-tlLfAARMKg,Gen G Slayer,1116,I,233,184,True,False,False,False,yI0HcsBeTDs0XJD-iZTCGLY3mz9_Hv_zs_jimFy-V4aeARXUb80YSLiqTOWkYoJpbIXTkP0Jbgp1FQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'dqxnj5j2MBz3iiy--HqeUAOIey5xEJcVXWubpFCuPTAwnnHjQ-GheIFZdw', 'summonerName': 'mei ge ming tian', 'leaguePoints': 998, 'rank': 'I', 'wins': 185, 'losses': 136, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",dqxnj5j2MBz3iiy--HqeUAOIey5xEJcVXWubpFCuPTAwnnHjQ-GheIFZdw,mei ge ming tian,998,I,185,136,False,False,True,False,wDsY-L5KeeCK0YQMJGKgOoyNtzDMW82b4A8vkzgRPAWarCqDDnn2eFYX8J0Ov3XUMmKIRr-o_0n79g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'ekgkG1cn_r9MkwUFPiicIflZhpZs-hMVVijpbVD3VDypjropAXsn8-lCUw', 'summonerName': 'xbear7', 'leaguePoints': 972, 'rank': 'I', 'wins': 273, 'losses': 222, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",ekgkG1cn_r9MkwUFPiicIflZhpZs-hMVVijpbVD3VDypjropAXsn8-lCUw,xbear7,972,I,273,222,False,False,True,False,hHc8VBw3EjV_40JqCLcuDOX1G-8qvzQYDu_g1xD2kkgb-_Jj6Qny9a8b4-bq9YTp0fS1Y08RE4k32g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'WYV9MWmIaiSPch0Mjw05Cek0vouHoXrxxorYPS49boE3qqw', 'summonerName': 'viper3', 'leaguePoints': 1158, 'rank': 'I', 'wins': 167, 'losses': 114, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",WYV9MWmIaiSPch0Mjw05Cek0vouHoXrxxorYPS49boE3qqw,viper3,1158,I,167,114,False,False,False,False,RQkz-2cnnC5UZbxfoHgyLDzhAB9rhb2omRbdnYo0lZEZAXXzMCJ_lr8vg0roQ4jCso4IESTBElBoJQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'EpMBBBSgjrVnMGlnk1AWyyJJWXeYU-YzImvRZ5ruddmofhXkoECqRe7k0w', 'summonerName': 'hou teng yi li', 'leaguePoints': 917, 'rank': 'I', 'wins': 451, 'losses': 411, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",EpMBBBSgjrVnMGlnk1AWyyJJWXeYU-YzImvRZ5ruddmofhXkoECqRe7k0w,hou teng yi li,917,I,451,411,False,False,True,False,Vf-X-1eqXpY-yYpDcdS0Ttqy_Vj_FLZfqXJkeaUqJLkN2zAAhYZ7FcgcxL5kDaFo3oBoXS3jqC_8ig
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'vyDx4ekhmPBIvvv-y5HCZ4WAn571cOhsqJ1sIzXeWETOMTLf', 'summonerName': '나는 멍청이 우우', 'leaguePoints': 894, 'rank': 'I', 'wins': 285, 'losses': 243, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",vyDx4ekhmPBIvvv-y5HCZ4WAn571cOhsqJ1sIzXeWETOMTLf,나는 멍청이 우우,894,I,285,243,False,False,True,False,S5qJhB0XkspH5Y1VzFOIGZxrAp5-aRZ9rdzpjZsD3MJcy-XmLtu9MSadoO2KZToXOrPBc5o1Kb6xQw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '4Z5d0ioTjmUd_-hoK9UHuspxBN6AHR9ybvTPmqmA_XoufEKj0Wv2Nh-M-w', 'summonerName': '겨울좋앙', 'leaguePoints': 1076, 'rank': 'I', 'wins': 148, 'losses': 100, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",4Z5d0ioTjmUd_-hoK9UHuspxBN6AHR9ybvTPmqmA_XoufEKj0Wv2Nh-M-w,겨울좋앙,1076,I,148,100,True,False,False,False,OAtxnnSSERvs9aKUC4qZ8vXoKxhEV5oUYDs49HxwPWQKfD4bJxPgsmDb8RY7Bs3xdAryPi-jLXrUiw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'dsc7vGvzVqfiZjY4-QcDWW33imrGKW4EZ24dv0F0gUqwARA', 'summonerName': 'SOODANGKlM', 'leaguePoints': 995, 'rank': 'I', 'wins': 177, 'losses': 131, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",dsc7vGvzVqfiZjY4-QcDWW33imrGKW4EZ24dv0F0gUqwARA,SOODANGKlM,995,I,177,131,False,False,True,True,NBVzRpzUp9PwVHeJSCX9QelxOuPV73uS4_i9R9x8mlBIkh4F7XKbvQrXjeaZ0hyR0cle0KF4z2FLXA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'z27fCQymS71mOli2hyGQyeb6M6HsXigCK6ng923qYRPw2hc', 'summonerName': 'Daehu', 'leaguePoints': 889, 'rank': 'I', 'wins': 139, 'losses': 100, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",z27fCQymS71mOli2hyGQyeb6M6HsXigCK6ng923qYRPw2hc,Daehu,889,I,139,100,False,False,False,False,9D7_-Mr4Tx2zg_-b_FtI7lOv_zX0j1igC-bx883Hfc-dBnpDDR5MRvrS1g22VWVdbFIJrkOXWjVEXw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'XxRO5v4swKpXhI0xYlcFjx26XCOlniE7fdSOrxuECLO1sgeI', 'summonerName': '농심라면다내꺼야', 'leaguePoints': 1098, 'rank': 'I', 'wins': 243, 'losses': 191, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",XxRO5v4swKpXhI0xYlcFjx26XCOlniE7fdSOrxuECLO1sgeI,농심라면다내꺼야,1098,I,243,191,True,False,False,False,9V2UI0qsFYOzQSXmrCszUhP1b3mIf9u9pGfMab-eLvjaEIwpqAppXwy8vUWaFu4DsWJhyE_cr4Z_WQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'nYzBlBRI9wcpaoBq6PQ5H85y4PoHh964NP2743bgqKAD7Ws', 'summonerName': '니카 모드', 'leaguePoints': 969, 'rank': 'I', 'wins': 234, 'losses': 194, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",nYzBlBRI9wcpaoBq6PQ5H85y4PoHh964NP2743bgqKAD7Ws,니카 모드,969,I,234,194,True,False,False,False,X6paIOTUuuCfQ4fYI9u5we4uIjAwtcvKmDOOF20YibeSNwb09QhfFKLP3tbhyMhL-tWqgNFY7fHtaA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'ejhLLkqIpI5cHikMLe4E_n3-1KArJ2TcVA1SQOw7XR0rvnA', 'summonerName': 'DEL 132457682003', 'leaguePoints': 1025, 'rank': 'I', 'wins': 247, 'losses': 191, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ejhLLkqIpI5cHikMLe4E_n3-1KArJ2TcVA1SQOw7XR0rvnA,DEL 132457682003,1025,I,247,191,False,False,False,False,RcwGiQsj_ACiF9sIvHL2miJ2fTeWMTZJYSvOHTDrvxmXyoVlrCWBwNlCXZBZEH3EUyLAQe8wOCpp1A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'ulzC-q6c6zwBECkoW-9mdhzWP5boB1pb8I9An2kbJ4P7iCo', 'summonerName': 'aierlanlaozhu', 'leaguePoints': 912, 'rank': 'I', 'wins': 243, 'losses': 209, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",ulzC-q6c6zwBECkoW-9mdhzWP5boB1pb8I9An2kbJ4P7iCo,aierlanlaozhu,912,I,243,209,False,False,True,False,yv9HsO2das0_0mTAlJjsxDZ7w6kpRPmjOGl4VtCo8SdVwNjQCI9jGK_gEk7RKU6MqHcyEkWDxqeAcA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'TunP8mMO0UrF-Bjjsh6LltBiZgavFn_jGeqkyLf25Tmi-9CErCKxuuoETA', 'summonerName': '일단좀한대만', 'leaguePoints': 1501, 'rank': 'I', 'wins': 218, 'losses': 124, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",TunP8mMO0UrF-Bjjsh6LltBiZgavFn_jGeqkyLf25Tmi-9CErCKxuuoETA,일단좀한대만,1501,I,218,124,True,False,False,False,NlfULqRjZ2KUVJc4foyHLeR45LejMR1P8OpjthiYZFqpRpQxnEdDpwAy3VXtOJx-aHaTnzIPiuuIMQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '9y0hVlfM1tgE_tMIax9D19e40exqPaC7OEShJPQJCEwDbrxOgKX6s10Exw', 'summonerName': 'wywq4817', 'leaguePoints': 1136, 'rank': 'I', 'wins': 284, 'losses': 238, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",9y0hVlfM1tgE_tMIax9D19e40exqPaC7OEShJPQJCEwDbrxOgKX6s10Exw,wywq4817,1136,I,284,238,True,False,False,False,n53xWZ6zvQJ2qLeXBkCnFcNifrzhxdV_IUpKaGx6FLnTXU9DHdd9MJqSQAzOt9gul3BEp-nn1JhKgQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'N2JLnKiIkSQIFwmyizDwKEsvLtp-0Jai3Rb60Gt0oT65x5lw1U8Lz3Tk0w', 'summonerName': '하남자특비원딜함', 'leaguePoints': 1001, 'rank': 'I', 'wins': 87, 'losses': 39, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",N2JLnKiIkSQIFwmyizDwKEsvLtp-0Jai3Rb60Gt0oT65x5lw1U8Lz3Tk0w,하남자특비원딜함,1001,I,87,39,False,False,True,False,wideNwXfkrr1bUYSCJOM2-y5smMCGxw50zp_FAPKKj5SOpAVds6cjaxsldXIRxQzLmuthhwN6EX4VQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'HHiRjbEbaXHjYugS0ro3NpSHJIMikqyCuncCC2PBSdd0re8mChYbLp410g', 'summonerName': 'srysrysrysrymyb', 'leaguePoints': 886, 'rank': 'I', 'wins': 271, 'losses': 237, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",HHiRjbEbaXHjYugS0ro3NpSHJIMikqyCuncCC2PBSdd0re8mChYbLp410g,srysrysrysrymyb,886,I,271,237,False,False,True,True,HXuCqR_tzludWceens2HLD9dRD3DS8vNZfK6blE09iLMxVT7YuuK3T-C9aDyJFOLzHoQZ1oa1C7hxw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'k5i4hHTSRHIsPQdQMbubysYLzhhnZL_eeVOZHBu-HhdTG4FY0_XL7VtMFQ', 'summonerName': '탭댄스잘추는사람', 'leaguePoints': 864, 'rank': 'I', 'wins': 107, 'losses': 59, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",k5i4hHTSRHIsPQdQMbubysYLzhhnZL_eeVOZHBu-HhdTG4FY0_XL7VtMFQ,탭댄스잘추는사람,864,I,107,59,False,False,True,True,Mfs5nox_jpGsqWdqiRhc3BGT5G1Ibzt1l-bjbPBZETCKNnBFmSZOiHqH6-X4gEnX00Bq8vDzPghv9A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'PI09JbeXLTjf6vrUk7UTuGHghA-aWmz6F2u_53gD2GhNFhY', 'summonerName': '동냥아치', 'leaguePoints': 959, 'rank': 'I', 'wins': 213, 'losses': 162, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",PI09JbeXLTjf6vrUk7UTuGHghA-aWmz6F2u_53gD2GhNFhY,동냥아치,959,I,213,162,False,False,False,False,9t4gNCC2S3xNFlk4Lkgb0Sl5wK09lzGm8AJltSq7SgWeW7Wou6rOWJ90MWyGE2d63DRsx_-2IbUF-Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '4PoYTnLCx4JRtYalE81NcYZCKrIFkJRvPZ691Ntr4CiHHy-tko74uECeNw', 'summonerName': '숟가락전사', 'leaguePoints': 1037, 'rank': 'I', 'wins': 177, 'losses': 132, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",4PoYTnLCx4JRtYalE81NcYZCKrIFkJRvPZ691Ntr4CiHHy-tko74uECeNw,숟가락전사,1037,I,177,132,True,False,False,False,2gfAHt-zuzAplPCUJLRFszu86rPYbLZ5gcATYrQeS8d-4q1Uxtlr_vEL7OL5O__xZ6cHXQioWJ1Sdw
